overall,title,reviewText,asin,parent_asin,reviewerID,timestamp,helpful_vote,verified_purchase,review_length
5.0,Best Quality audio,"I like the noise cancelation over the other brands, super comfortable , and the price is kind of high but it's worth it",B098FKXT8L,B0BH6V8TTG,AGCDBCVW3C3HJKDFZGSZF5KZDKIA,1672275191455,0,False,119
5.0,Sturdy & functional...nice price point,"I needed to add charging stations to my bedroom & guest bedroom..and these were perfect, sturdy, quick charge and a nice length for a bedside or counter.  Thank you!",B095HN43CQ,B0BXH6RB3P,AEGXD2AS36FYP36EGC3XAXGLADGA,1638979299279,0,True,165
5.0,Perfect fit,Perfect fit for my Nüvi 3790 (Volvo version) and the tools made changing it a snap.,B01M5CVYW2,B01M5CVYW2,AHYMDOLAKGWTV2CFAMWSJKX4BVBA,1510667946353,0,True,83
4.0,Review,The swivel function is what I was looking for. However the troughs that the fire fits into should be deeper as it does slip out a lot.,B01CHSAQHE,B01CHSAQHE,AF4IPL7ZORXTLEGRWJNOIZAAGUPA,1570980887818,0,True,134
4.0,Great Hard Drive Bay for 3.5 inch Desktops,"The reason I only give this product a 4-star rating is the fit of the case to laptops. It says this drive bay can fit 2.5 inch laptops, but it's a bit wider than the space a laptop generally leaves to fit extra hard drives. For example, if your laptop comes with bootable M2 or NVME or PCLE chip SSD, then you can add an extra HDD or Sata SSD into the extra drive bay. Other than that, this drive bay should fit into a 3.5 inch desktop space easily. The drive bay is made of good material to feel pretty sturdy.<br /><br />The extra screws provided can help your extra HDD or SSD to screw up and stay sturdy in an original drive case if provided by your laptop.",B07BDP5HXS,B07BDP5HXS,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1624515063001,0,True,661
5.0,Five Stars,"Great storage for great hard drive, but it has not been used much yet.",B00KU686HI,B076B6HGNQ,AF4OCZTPFHXZKUTAGP6CAOCMWPAA,1449949919000,0,True,70
5.0,Love the long length and the sturdiness of the cord.,i Pack these as my traveling cords. No matter where the electric outlet is my cord will reach. And the purple color is easy to see and differentiate from my home cords.,B07P5JHFB3,B07P5JHFB3,AE7LOUWTKZHHTA3IGRRI7OIQEMAA,1556587722350,3,True,168
5.0,Worth the buy,Works well I used it to connect my Mac to an external monitor works well! Wish it was a bit longer though,B09J2BQ1TP,B0BX9T55B4,AGTCJMNGCTJYXTPKTAAPV3VMIXOA,1657379818435,0,True,105
5.0,Works very well,"Arrived on time ,easy install exact fit ,Lasts about three hours in my computer ,takes charge with no problems .<br />Will definitely buy again when needed .<br />  I have now been using this battery for a while and it is working as good as the day I purchased it . It does seem to take the charge quicker<br />than it first did and still lasts at least as long .",B01M9BZQXK,B01M9BZQXK,AEBWVWJ6K4SC6PVBIEA4IZ7GFDTQ,1510661398836,4,True,363
2.0,Spend more. Get more.,Not thrilled but what can I expect for 20 bucks?Adjusting the volume is not reliable and the charger cable is about 6 inches long so you might want to get a longer one.,B01GF5AGN4,B01GF5AGN4,AFLEQDACGGEGHLPXWIZOMAI7LQHQ,1599947869369,0,True,168
2.0,Not useful,Didn't help at all. Quality wasn't great and came with a funky smell! I got this as a gift for my cousin and when it had arrived I knew I couldn't give this to someone. Not pleased.,B01LFX858O,B01LFX858O,AF3I6JTHZLNQCZGGSIVQPNYPX4UQ,1551807023102,0,True,181
5.0,Nice,Good quality looks and protection,B087G1S3W9,B0BJF63RJ6,AE74WG6XMEGAYHGV64SVBUNHJL7A,1641908721103,0,True,33
3.0,"These are great, until they stop working.","I really like these, until they stop working. I bought a few of these because they are easy to use and work great transferring photos from my iPad, but each and everyone that I have bought, STOP WORKING. The ridiculous ipad connection stops sending data. These should be a lot cheaper, since they are temporary. Very disappointed!",B07JZXKS2Z,B07JZXKS2Z,AFUAVYEXQ2XDI4YEQYH46JZTQ37Q,1662744092455,1,True,330
5.0,"It stays on the frequency, unlike others which drift off.","I'd prefer that at least one of the controls be on the opposite side of the radio; as it is, tuning and volume and AM/FM selector switches/controllers are all on the same side. That's a minor flaw, however.",B081N3LS3N,B0BG29B1N2,AF4R65QYC6J3CT6L6G22KKONDWZA,1663094348486,0,True,206
5.0,Perfect,I live these earbuds. I have surround sound in such a tiny earbud. The quality is great. I love the different sizes of the rubber part that goes into the ear canal. I have very small ear canals and there is a small enough one to fit my ears. The price was great. I even like the different colors to choose from. I’m gonna buy a pair for my hubby for Xmas.,B082PP11TW,B082PP11TW,AHTRUFJVTG6AL5RR4VSYWPN2L5XA,1602211630050,0,True,355
5.0,Great computer. Fast enough for everything I do,Worth the money. Great computer. Fast enough for everything I do.,B014Q32CSY,B014Q32CSY,AGRPGRN2KFJAVVA4GC7JJLQU6OCQ,1455598972000,0,True,65
5.0,Works very well.,"I’ve finally painted mine grey so it resembles the Deathstar. Haha!  It’s been mounted on the floor lamp next to my recliner and has been VERY nice this summer.  Lowest setting is super quiet and doesn’t push a lot of air.  Highest setting blows strong but is kinda noisy. Middle setting really is the sweet spot. Quiet, but gives enough breeze to keep the air circulating around me.",B09XD62QBT,B09XD62QBT,AFKVE5HRFK3X27DPXME72PUR5NXQ,1659153287610,1,True,383
5.0,Really cool stuff.,"This is my first 360° dash cam, and I don't think I can go back to the old style.  You can see everything to the left, front, and right of your vehicle.  It'd definitely be an advantage if you were in an accident so you can see everything that was going on around you.<br /><br />Image is clear in all views, and it does a pretty good job at night. The software lets you export the original file to video usable on any computer.  You can even adjust the angles if you choose.  The software works well, but I had some issues running it in Windows 10.  You need to run it in compatibility mode for Windows 7.  Any major issues, I could fix by rebooting my computer.<br /><br />Initially, I did have issues with the microphone, but I contacted the seller and will be getting a replacement at no cost.<br /><br />Overall a really cool camera.",B088WLQJ66,B088WLQJ66,AFKVE5HRFK3X27DPXME72PUR5NXQ,1594839343857,1,True,838
5.0,Perfect!,Using for laptop and monitor stands.  Easy to assemble.  Perfect!,B07F3FTVQF,B07F3FTVQF,AHUIOLJLBLSNSVKXQ7MIYLHOFEMA,1635448506091,0,True,65
4.0,"Very nice camera, easy to set up","Very nice camera, easy to set up. I am taking away one star because currently the people you share the camera with are only able to see the current live feed, they are not able to see the previous activity video.<br /><br />Overall great value, works very well, the app could be a little bit more intuitive (in my opinion). Only records when there is movement. I would strongly recommend this product over any other products that charge a monthly fee. The audio quality is not great but not a huge deal at this price point.",B016F3M7OM,B016F3M7OM,AHWDAYJUFF4AB5ZFAONXTHT2FVYA,1463918827000,0,True,523
4.0,The product is good and works,The product is good and works.<br /><br />A few issues.<br />1. We got the unit with 2 motions and can't tell the difference on which on each is being intruded.<br /><br />2. The range is not specified and can't be directed properly.<br /><br />3. The sensor is too sensitive so it goes of even when the plants move in high winds.,B00JR2V0SS,B00JR2V0SS,AGZS6CZNAVQORQ6DVTQW3M3LQBDA,1425825777000,0,True,330
1.0,Don't buy this if you use a phone case,"This product is misrepresented as being able to work with a phone with a phone case. It does not. I first tried attaching one of the provided magnets to the outside of the case and that lasted for about a week before the strength of the mount magnet pulled that adhered magnet completely off. Then, I attached two of the magnets to my phone inside the case and that doesn't work well at all. My phone keeps falling off the holder.  I have tried reaching the manufacturer and have received absolutely no response to my email or chat request.",B01CE08FXM,B0C1LBWM4Q,AGJ7KT3WS4H5XTLPBMN4ACHSEONQ,1500985960148,1,True,540
5.0,Five Stars,I really love this speaker. It will get loud and sound quality is great for the price!,B016XTADG2,B0935ZDCYD,AEZRDTTMTVKCV7BMDR3L23XHL2MA,1515784796250,0,True,86
2.0,I don't how to use it,"I asked HELP.COM for the use of it, I will gave my final review when I understand it!",B07HHD7C7T,B07HHD7C7T,AHFDBTRWYFYVVTIL2AXDTDERIDWQ,1581568033768,0,True,85
5.0,Good product,"I gave it five stars for adhesion and thickness even though neither actually apply. It’s not thick, which it shouldn’t be. And it has no adhesion. It has a clamp. It works as intended and the holder for the headphones flip up if you need it out of the way.",B08CKW93DM,B08CKW93DM,AGT3TUUHRWCHFZUPW3632EIHT6OA,1613614163435,0,True,256
1.0,useless,"does not stick, fell down very fast",B07BQWLT68,B07BQWLT68,AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,1576980729480,0,True,35
5.0,Very nice! After several weeks I don't get any unwanted ...,Very nice!  After several weeks I don't get any unwanted calls anymore.,B00JG02ZEY,B079BZQ987,AGJPLYUVRNE7Q5X64WUSNRLNZ6DQ,1432756705000,2,True,71
5.0,:(,I got a dud.... All cds skipped terrible. Turning it up all the way to drown out sound was not loud enough. Sent it back.,B07XQZP3CG,B07XXDNSCM,AGGWTAWCEPT5RYCKT7RHXAJETCWA,1625323114810,0,True,121
5.0,Excellent earpads,I got these for my dt770's so that my ears wouldn't touch the speaker inside. They do their job well. They technically fit loose on the headphones because the stretchy pat can go way over the part on the dt's. But they still are centered and work well. Seeing that they weren't made specifically for my headphones I cant complain about that.<br /><br />Would buy these again for another pair of headphones if I ever needed to.,B07H4F5Z8H,B076SHF8LV,AEB2CTYV673BWLRXPKZVIYP3HMZA,1590769173530,1,True,426
5.0,Memory was what I expected,"The memory installed in the computer with no problems and has been performing as expected ever since, I would recommed this product",B001ISJ964,B001W6Q7T4,AETNCDK4GZVVEBOB2EZUF7YOXG3A,1359138620000,0,True,131
5.0,So pleased we bought another.,"This surge protector is modern and has many features that we like.  It does what it says it does and we've used almost every outlet with no problem in performance.  The USB port connection is a great feature that works well.  However, the USB cord isn't very long so you need to be reasonably close to the Power Strip to use the USB connector.  For example, the power strip can be placed on the floor below your desk and the USB is just long enough to reach the top of your desk with a little room extra room but not much.  Keeping this in mind I highly recommend this product.",B01L8P39T4,B09ZDNRHGY,AH7Z3P7WGSXIIHPUNEFNL3PLQFAA,1599235465297,0,True,577
4.0,Flip Video,"Love the ease of use, but not being a techie, having problems with downloading, sharing - the easiest and best way to do this, but the camera's great!",B000ONFQ2K,B000P3M2DK,AH6CHEB3YSMUHYXTM5OBGSSGH4MQ,1192440667000,0,True,150
1.0,Don't buy this,We should have returned this immediately. The metal prongs won't stay in a wall outlet. Yes we even replaced the outlet with a new one and the weight of this just pulls the plug out. The cord is so short it is a royal pain. We have to use an extension cord. This will end up in the garbage very soon. We will get one locally that is properly made.,B009SNJ0NS,B009SNJ0NS,AHHSACKAUBS57X6AELI6MGXPNFDA,1445439487000,3,True,347
5.0,Just what I needed,Just what I needed to keep my batteries charged.,B01HO680RM,B01HO680RM,AFSGKYGKKS6LM5SAMPJL32FTMTJQ,1524801745092,0,True,48
5.0,Very good USB adapter,Nice USB adapter.  Does the job well and has good range.,B00MRVJY1G,B00MRVJY1G,AGGD2AN4YQK6Y4HYEYPPTPPLOEGA,1482162273000,0,True,56
5.0,Super easy,Love the voice on it. Like it better than my Apple TV except you can’t mirror it.,B00ZV9RDKK,B075X8471B,AHEW2ZQW5F22ZMJRGE6ZTZOKSAYA,1538522752323,0,True,81
4.0,functional,"It certainly fits snuggly over the remote. I haven't found the glow all that good in the dark, but I must admit that it gets no daytime sunlight, only table lamp light. Of course I didn't think of this when I ordered, but given how snug it fits, it will probably be a bit of a chore removing it to replace batteries when needed & then putting it back on. I have no guess as to how many times the cover will withstand the on/off process, but I don't have to replace the batteries more than twice a year either, usually just once. It does prevent remote from collecting dust and other assorted crap from your hands around the keys.",B08CV9P2Y5,B0946RWKX4,AEWIPWHGT6D45UFWLTOQT5I2VO7A,1631871973267,0,True,629
4.0,Short longevity of product,"As with all of these covers made this way, the groves do not keep the iPad from slipping as they are too shallow.  It also does not close tightly enough to turn the iPad off even when you use the elastic band attached to it.  The band does keep it from flopping open though when traveling.  I figure I will be able to use it for 3-4 months before it will need to be replaced.  I have seen other cases out there that would work better but the weight of them make them difficult for me to handle.",B07H16G6B6,B07H16G6B6,AHKST6ITIILMFPW7R7AMXZTZ2S3A,1575049479740,0,True,494
3.0,It’s a bargain,I should have bought the pro one. If your going to invest get the better ones with all the bells and whistles.,B085JXG3SY,B085JXG3SY,AGUJXP2M4UGSGWOPODP5YAYSHEXA,1630124549101,0,True,110
5.0,Samsung s6 lite great fit.,Fit my Samsung perfectly. Great product.,B08BP5YCHK,B0BLGT4WX6,AFTMP4MFC76E5WY6SYXP6OY4NEAQ,1663993260048,0,True,40
5.0,These are great earbuds!,I like the way they look and the sound is great! They charge pretty quick and last awhile as well!<br />I do recommend these!,B0B5QX2SS3,B0BY3BXJG8,AFZTF4VX6VB7S2UZVKREOXVNQKYQ,1665155252072,0,False,125
5.0,Happy with this product,This case arrived in one day.  It arrived in perfect condition. It easily attached to my AirPod case and it looks great.  I feel that it will be very durable. I’m glad I bought it.,B08B15JT9P,B0BJCYP6H5,AE4U2BDLSMNHCWV3VXIAQASAOTUQ,1603338151069,0,True,180
5.0,"So far, very satisfied!!","I have a pair of middle of the road Sony earbuds. So far, these are just as good for half the price. We will see about longevity",B08JYZ38P7,B09SGB2WV4,AF4JBGDA5K66TFFBODI3EBNZE57Q,1641238584405,0,True,128
3.0,Not as good as original bought 3 years ago,Works; but compared with the same thing 3 years ago...<br />1.  Detection width is greatly reduced... very narrow sensor zone.<br />2.  It does not come with the AC power supply.<br />3.  The older working sensor would not link to the new unit after a dozen attempts.,B07Q2Y1BTQ,B08J4V3MB4,AEQ2RUK3KO7KNCMSUR7ZG6GPYEVQ,1631908361072,0,True,267
2.0,not comfortable at all for me,"sound quality is not bad, but...<br /><br />its not comfortable at all for me, YMMV...<br />not easy to put on<br />easy to fall off when exercising<br />the cord is super cheap and annoying too<br />its hideous and looks super cheap and ugly",B0006B486K,B00WSM6W8W,AGR5UIDHLYZ2FXD63AVFLRBM6PFQ,1552011195904,0,True,242
1.0,Will not work with 12 gage stranded unshielded speaker wire.,"I posted a question regarding these before I ordered them --you will find my question in the answered questions above.  There is NO WAY a 12 gage stranded conductor (after stripping the insulation) will fit into the tiny center post to be held in place by the screw.  Likewise, the insulated 12 gage wire is way too small to be held in place by the outer screw before sliding on the outer plug covering.  NOT USABLE AT ALL. The answer said ""yes""; it should have said ""no"".",B01LVUUSK0,B01LVUUSK0,AET3KXFEG4KGXT5ZXPA6UW4SDKDQ,1605658775709,3,True,472
4.0,Nice looking bracelet/band,This bracelet/band is very pretty. I did measure my wrist to make sure it would fit before ordering. I received the bracelet/band and thought it was very attractive. Tried it on and it was too big. Bracelet does allow some links to be removed for fit but after removing all of them it was still too large. Very disappointed as I was hoping to have a 'dressy' band for my Fitbit. Reluctantly returned it.,B07FKHLFZR,B07SPM41XQ,AFTIBXFNGASVPOP6TF3FA2J4KPOA,1594836543150,0,True,403
5.0,Good size and good quality,"I use this at the office as my computer mouse.  It's a larger size mouse, so it fits my hand really well.  Buttons are easy to use and there's two scrolling modes.  Great mouse!",B003TG75EG,B003TG75EG,AEDNFHXLSQJQPP422DLL46ZQIZIQ,1553344976399,0,True,177
5.0,Serious heavy duty cable!  It is thick and feels like great quality,"I do a lot of travel and renting of cars. The newer ones do car play and have the USB-C plug as well as the regular USB slot for a charging cable.<br /><br />USB-C seems so much better and much easier to connect into the vehicles port.  The regular ports usually are more damaged because folks just shove their USB cable, breaking the port.<br /><br />This is so much better, in my opinion.  It is heavy duty, thick gauge and has is just long enough to work in any vehicle i rent.  It is much longer than what comes with ones iPhone.<br /><br />it is supposed to be a LIFETIME warranty item.  You bet me, i'm going to really test this out!  My other cables don't last more than 9 months or so.<br /><br />Lets see how this works out!",B09YVGS4DF,B0BLDZZDRY,AEC2IHYC75DVW6PWGB4AQ734KVBQ,1665795589375,3,False,733
5.0,Good weight,"I wouldn't swear to it, but I think the 6ft length of HDMI cord is giving a slightly better picture than using the 10 ft cord. I use this to connect my Blu-ray DVD player also. They are good cords and the flexibility of the cord seems to cause less pull on the connection due to a lighter weight.",B004LTE5JI,B00WX8JTRC,AGDGXE72AKCYOB6GAXT25KHUXZOQ,1387028245000,0,True,296
5.0,Great gift,Husband wears it all the time.,B07TWFV51N,B08M8Y6473,AGZKEH6RNQKCO2W35SHW3KUWN47Q,1613608722464,0,False,30
5.0,Great 4x6 photo storage case,"This is a high-quality photo storage case for your 4x6 photos. I have a few other storage cases, and this is a good one if you need to store this many photos. The individual storage boxes have protection against photo corner damage, which most do not have. While the case material might be fireproof, all the plastic cases and photos will probably melt in the event of an actual fire. Every case is water resistant, so that is not much of a benefit.  The combo lock feature is pointless, and they should remove it. It is hard to use and easy to bypass. It works by putting a bar through the zipper pulls tab holes.",B0B3XHDQWS,B0BBND4T9S,AH4Z47YBJ7FV42RHZBLKLGHH35CA,1666448270302,2,False,614
5.0,Reliable and Well Priced,"I am OC about organization and religious about making regular backups of everything.  My main computer is an iMac but I also use a Macbook and a windows machine.<br /><br />I chose the 5T hard drive because I was constantly running out of space on 1T drives. I was surprised by how small and light it is.  I decided to partition it into three sections: movies, data, and other multimedia. I couldn't get this drive to partition as delivered (NTFS), so I reformatted it as mac extended. (I wanted to try out the faster and more secure APFS format, but I read that it was designed for solid-state drives and was not the best option for external hard drives.)  Then I was able to format a 2T NTFS partition for movies, 2T NTFS for multimedia, and 1T in mac extended for data.  I labeled each partition with Blue-(some name) so that I could remember that they were all on the same drive.  It took me about 9 hours to transfer data to all three partitions.<br /><br />More importantly, let me share with you my external hard drive storage solution.  I paid $13 for Amazon's 1InTheOffice 4-Tier Brochure Holder.  See the photo at how well it works to hold all of my drives.  The powered hub sits right the holder so it's easier for me to disconnect them.",B07X46C64N,B08NRGSMMZ,AGUPC2GIFISLROTSFD7MTGXT4HTQ,1624916551549,1,False,1248
3.0,A Bit Dissapointing,"I was hoping this would work better than the San Disk MP# players I bought for the twins because of the size and screen.  However, it's not easy to navigate, won't play all of the songs that are on the San Disk players and is a pain to connect to Bluetooth.  Once you get it set up, it does play music and the quality is good. I bought LETSCOM headphones to use instead of the ones that came with it which provides more comfortable and higher quality audo.  The player and headphones fit fine in the hard, blue AGPTEK case I also bought.",B07P42Z5CP,B0B6BCQTMN,AGUPC2GIFISLROTSFD7MTGXT4HTQ,1579017192247,1,True,537
5.0,Works Great for Us in High Activity Areas,"Our iPad is the user interface for our Sonos Jukebox system that we have set up down at the shop.  Because it is in a work and play (pool) area, we had to have something sturdy to protect it.<br /><br />This case is perfect and doesn't interfere in the least with the process of scanning through the music options.  The only time we take it out of the case is for charging the iPad.<br /><br />Not only do I not worry about the iPad getting wet, but I also don't have to worry about dirty hands, sawdust, and food getting on it.<br /><br />Adendum:  Someone took the iPad out of it's cover and then dropped it handing it off to someone else.  I'm convinced they wouldn't have dropped it if had still been in the cover and that the screen wouldn't have cracked even if they did drop it. New rule - must use cover.",B004TG67YY,B004TG67YY,AGUPC2GIFISLROTSFD7MTGXT4HTQ,1327250364000,6,True,812
5.0,10.1 keyboard,Worked perfectly...great quality!...:),B01L6ZTWSI,B01L6ZTWSI,AE65SFQUFXGDOLHFC5SVBZNUJMHA,1483848033000,0,True,38
5.0,no  problems seen,so far I have not had any problems with using this  in my tablet.,B00M55C0NS,B07P9V8GSH,AFL7W6SP7EEPVLUFISN23GMLQVSA,1447023429000,0,True,65
5.0,Solid!,"It is very protective of my Kindle. I like the little stand on the back, too.",B075RT9636,B0773YFM2N,AHZODV2VTEGDOIMDK554PU266GNQ,1525363297041,0,True,77
5.0,Certified Refurbished is the way to go,"I don't think I'll buy new Amazon products again. I've bought this Echo and a Dot from the Certified Refurbished store, and I'm very happy with both. They look good, they work as they are supposed to, and they cost a lot less. The only thing missing was the fancy new box (yawn).",B07DLT74H3,B07DLT74H3,AGQ5ME7BXJUTJDKBSQI3QLRLHCGQ,1594241730423,0,True,279
5.0,Five Stars,They are nice however I wish that the covers were a little more tighter over the lenses.,B01M6BWWLQ,B079CQSQV7,AHWZLEZ32TUVMHLGAT2RHWSWJ6SA,1496338032000,0,True,88
5.0,Very useful and so very compatible with other Apple products,Great little tablet. Lots of overlapping features with the iPhone so they compliment each other. I use the Apple pencil with it to. They also work well together. Overall I'm getting more use from it than I expected.,B07BTS2B1L,B07BTS2B1L,AE7BPDU7LSP3KXBSLLCTJG3LUPVQ,1545332052395,0,True,215
4.0,Good quality,I had to cut it down a little but it works well and looks nice,B01MSU99RN,B01MSU99RN,AGVHNUI7B4EOP7VMBCTQAINDRQRQ,1578149983773,0,True,62
4.0,"Good value, pretty sturdy",Surprisingly sturdy for an inexpensive Bluetooth headset.  Runs for about four hours on a charge and the warning that the battery is low happens about 90 seconds before it shuts down.  All in all it's comfortable and I use it in my wood shop to suppress some medium level machine sounds.,B01BF3NCVY,B01BF3NCVY,AH4CWDQVZO5D4JNF3ZXRGEIJFQDA,1493140393000,1,True,287
5.0,Best laptop headset,"Bought to deliver web-based training and Skype friends. Although its only been a few weeks, the headset has been reliable, delivers great sound -- both ways -- and is the perfect size for mobile laptop use. I really like the ""behind the head"" configuration and find it comfortable. I bought the product from Amazon and received a great deal including a manufacturer rebate. Very satisfied.",B003NREDHS,B003NREDHS,AHW7X7EHJZTT7A6CDUPLTCBY2VRA,1290262877000,9,True,389
3.0,"Works, but a little underpowered for today's devices",The standard USB ports seem to only have the minimum power behind them.  I wish I'd bought a better unit with higher amps per port.,B088NJ1HRB,B088NJ1HRB,AGXZZLAM6DUB2FKYUQBU3J4XFTYQ,1612936683099,1,True,131
5.0,Very sturdy and flexible,"Very handy for teaching piano lessons. I hooked it to a small rolling table and I'm finding it's my go-to gadget now. Very sturdy and well made, stays where you put it. I did find it best to take ipad out of case though, but it would probably be ok with a not too bulky case still on.",B083NNDHZH,B083NNDHZH,AEVAUHVS7J6CI3UMI6OV6Z5ZJO5Q,1601347833889,0,True,284
3.0,Jumping screen after a year of using minimally,"The support window has closed? Really?<br /><br />I've had this for a bit over a year and now the screen keeps jumping around. Tad annoying, just hoping it doesn't completely go out.",B073SQYXTW,B075KZTN4J,AEUPCHHT52BFAQXU63WLO2AFM2VA,1572539856162,0,True,182
5.0,Quality,It’s great my daughter love it!!!!,B08J5ZRFRG,B08J5ZRFRG,AEPP6Q3LW4JSIYNECZXV74XPYN3A,1609365778708,0,True,34
5.0,Great Item,I was really against putting my new TV on the wall and I wanted to keep my entertainment unit. The TV I purchased had those legs at each end that I hate but the price for the TV was great.  I'm so glad I found this item and at such a wonderful price.  They look like they came with the TV and they're metal. Very Happy!,B00FF0MJXG,B01N6DT9IG,AHQRCOLN5SJ6XKEZK67LNZGPEDCQ,1462222914000,0,True,319
5.0,Brilliant,"Fantastically easy to set up and use. Great range, improved my streaming of Amazon Prime movies substantially.",B00E98O7GC,B00E98O7GC,AG4IU7UOTNOJU2WO2AX6D5PRBEYA,1451360412000,0,True,110
2.0,Randomly turns off kindle while in use,"I love the look of the case, but frequently if I move the device slightly (even small movements like readjusting on my lap) it will cause my kindle to shut down while in use. At first I thought it was a bad kindle so exchanged the kindle itself. However, it did the same thing to the 2nd kindle.  So I started using the 2nd kindle without the case on, and the problem never occurred again. Resumed using the case, and my kindle started shutting off again.",B07899XBXM,B07899XBXM,AG4YMDJRAH6TJOZJVAJRSVWQUSZQ,1613864066080,0,True,455
4.0,Great for trips,"Very light and absolutely perfect for vacation. Do wish it had a back light, though.",B00ZV9PXP2,B01A08E70K,AFG5ZYIPW6N7S5WMPQJOIV6I3APA,1507727458457,0,True,84
5.0,Awesome!,"This looks so real, my Trekkie husband is going to be blown away. It was packaged as if it was crystal. I appreciate that. This is a Trekkie's dream, thank you so much.",B01ITB1OEC,B01ITB1OEC,AGO37MGSIIARZDVIHM5AFAABRDIQ,1492918225000,1,True,168
5.0,Made in China. Long cord is a big plus.,"First and foremost, one of the really great things about this search protector is the fact that it has such a long cord. Many surge protectors have quite short cords, but not this one. I also like the fact that it has four USB ports. With twelve AC outlets… It has plenty of space for multiple items. Though granted, you should not have all of them turned on at the same time. It has a maximum of 1250 W.<br /><br />This search protector is made in China and being sold by Chinese company on Amazon.",B09XDQ6624,B09TNBGX9L,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1659738748871,1,False,499
5.0,Basic case with some nice features,"If you’re unfamiliar with “PU Leather”. . . Here’s a description. . . .<br /><br />Synthetic patent leather (also known as bycast leather, split leather or PU leather) is a split leather with a layer of polyurethane applied to the surface and then embossed.  The resulting product is cheaper than the top grain leather and has an artificially consistent texture that is easier to clean and maintain.<br /><br />This is a nice looking case.  It’s Made in China.  I like the magnetic closure.  It’s easy-on/off.  It has a loop to hold a stylus (stylus not included).<br /><br />For the price and features. . . overall. . . this is a nice case.",B075DBSX8N,B075DBSX8N,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1511113633499,0,False,641
4.0,"For the price, it's a very nice unit","A lot of people ask “will this fit my car”.  . . .To find out, go to the Planet Audio website where you can enter your car, and it will tell you which of their units will work.<br /><br />I have the unit with wired rear camera.  Honestly, I think it’s worth the few extra bucks to go with the wireless rear camera, as it’s currently fewer than ten bucks more.<br /><br />This has a lot of “bells-and-whistles” for the money.  Lots of different input options, including Bluetooth.  I like the remote, which makes it easy for anyone in the vehicle to operate the stereo. . .. driver permitting.<br /><br />For the price, it’s hard to beat.  If you’re looking for something that’s not going to break-the-bank, then this is certainly an option to consider.",B01KVDQ1P8,B01KVDQ1P8,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1484687137000,0,False,752
5.0,Go with a trusted brand. . .  Belkin,"Belkin is a trusted brand.  I know that there have been some “issues” with other “off-brand” USB-C cables, so I like to go with a company I have past experience with and can trust, such as Belkin.  This is a 3’ cable.  It’s slightly short for me, but I make it work.  This cable works with 4K, for the highest definition.  It feels nice and heavy.  The ends are quite sturdy.  Overall I think it’s a great cord.  Granted, it’s quite pricey, but so it goes with new items on the market.",B01CEFESRO,B07TJBHFNH,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1468536496000,0,False,485
5.0,Great little bundle for international travel,"This is a great little bundle for international travel especially, and at an affordable price.  My GPS is a little larger than the case, but even though I don't use that, the rest works just fine.  Much better price than purchasing the ""name-brand"" through my GPS provider.",B003N2POVW,B003N2POVW,AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,1326998478000,0,False,273
1.0,Cheaply made,Cheaply made! I would not waste my money on it. Does not look very appealing either. You are better off spending an additional $10 to $15 and buying good quality.,B00IHVMK48,B00IHVMK48,AFUJWLVMJIWP24VVUB3E7IACJTTQ,1529344878000,1,True,162
5.0,Powerful monocular with high quality zoom,I’ve been getting a lot of use out of this monocular checking out the various forest creatures that live around my home. I can see birds several hundred feet away as clear as if I was right in front of them. Stars look fantastic. It will be a great teaching tool when my son gets a little older. The quality on this is really nice. It’s heavy and thick and the lens caps fit perfectly. I had to do some searching to find out how to set it because there weren’t any instructions. That’s not a huge deal but it would’ve been nice if there had been some included. The tripod is a great addition. I can set it up by the window and don’t have to hold the monocular. This is a very nice product.,B08DNN75JR,B08DNN75JR,AEVEXKKEIOEM5OH3XGSVMUR3VGBQ,1602385986212,1,False,689
5.0,Awesome!!,The Goal Zero 22008 Venture 30 Power Pack is awesome. Per the instructions I got it charged up for five hours. Then I hooked it up to my Kindle. It charged the Kindle in a reasonable amount of time. I have not gone camping with this yet but I will. I ran down my phone battery recently at a dog show while using my phone as a personal hot spot for my Ipad and had 5% left at the end of the day.  This power pack would have been a lifesaver that day. I will be bringing it along with me now definitely. Great product with many uses. Love it.,B00TY2HXFU,B0BDMX3BGZ,AGF3GTGWVWB7QONIOHQMYOVQFAJA,1437103343000,0,False,540
